0	1	2
Sess05_impro01_F002	3	'영철이 무슨 일 있었어? 얼굴이 왜 이래?'
Sess05_impro01_F016	6	'그래도 나 네 아부지 없어도 나 지금까지 아주 얼마나 든든하게 잘 살았는데 우리 영철이 때문에. 언제나 우리 영철이가 항상 응? 엄마 심심할 때마다 웃겨주고 그리고 또 어느 때는 또 남편처럼 아주 든든하게 또 옆에서 지켜주고 또 어느 때는 또 얼마나 우리 아버지처럼 이렇게 나를 세워주는데 그래서 나는 우리 영철이 때문에 꾹 참고 이렇게 여기까지 온 거라고 생각해.'
Sess05_script06_M023	6	'도대체 무슨 소리 하는 거야. 그런 얘기 좀 그만 해.'
Sess05_script03_M022	0	'o  그치? 이런 선물 받으니 어이가 없지.'
Sess05_impro03_M005	3	'아 근데 그 추가 비용 부분은 애초에 예산이 적었기 때문에 어쩔 수 없이 나오는 부분이라 회사 측에서 책임을 좀 같이 줘줘야 하는 부분으로 알고 있습니다.'
Sess05_script01_M019	1	'o  N     (야 이거 뭐야) 이거 어쩌면 (좋냐 뭔데) 로또 1등 s  1등이야 1등. s  와 이거 어쩔 거야.    어떡하지 아 s     야 야야 야 야 나 나 좀 꼬집어. s  (나 좀 어 야 이 이게 진짜니)'
Sess05_impro03_F011	2	'전무님도 알고 있는 사항이죠. 전무님의 아이템을 그렇게 만드셔서 어쩔 수가 없습니다.'
Sess05_impro04_F031	3	'으 뭐라고 하는지 안들려.'
Sess05_impro04_F028	3	'그럼 사랑한다고 해 줘.'
Sess05_impro02_F018	3	'어?'
Sess05_script02_M008	3	'(같은데 지나친) 건 아니라고 봅니다. 오히려 지나친 건 소은씨 같군요. 곧 회의가 시작될 거라 저는 보고서를 다 파악해 둬야 하는데 소은씨 덕분에 그 시간을 뺐기고 있으니까요.'
Sess05_impro02_M005	3	'먹어봤어요?'
Sess05_script03_F010	3	'나랑 같이 살려면 꿈이 있어야되는 거 아니야?'
Sess05_impro01_M001	3	'네에 다녀왔습니다.'
Sess05_script03_M026	3	'무슨 소리야.'
Sess05_impro04_F009	3	'알았어 알았어. 자 여기.'
Sess05_script04_M014	5	'나 공무원 못 되면 우리 결혼도 못 해. 그잖아. 그냥 가자 응?'
Sess05_script04_F001	1	'어 몰라 어어 몰라 어 어떡해? 어?'
Sess05_script06_M018	6	'음 미숙아. 그게 중요한 게 아니야.    그런 거 중요한 게 아니잖아. 일단 응? 입원치료 하고 수술 받자. 그럼 살 수 있어.'
Sess05_impro04_F032	3	'어우 진짜.'
Sess05_impro02_F017	3	'제가 맛볼게요. 그래서 맛없으면 당신이 나가. 당신이 뭔데 갑자기 들어와서 난테 이래라 저래라야?'
Sess05_script03_M017	3	'유진아.'
Sess05_script03_F017	3	'아이 됐어.'
Sess05_script04_F010	5	'자기 무섭게 왜 이래?'
Sess05_script01_F023	0	'아 오빠.    내가 오빠 잘 될 줄 알았다니까 응?'
Sess05_script04_M011	5	'잠깐만 우리 냉정하게 생각해보자고. 어차피 사람인지 아닌지도 모르는데 그럼 그냥 가도 된다는 거 잖아. 어? 그럼 된 거 아냐?'
Sess05_script01_F013	1	'오빠 진짜 어떡해.    여섯개 다 맞는 거 아니야? 1등? 1 1등 가는 거야? 어?'
Sess05_impro01_F006	3	'아 아 뭐야 이거 잘못 샀네 이거. 아 참.'
Sess05_impro04_F014	6	'괜찮아 o  금방 낫겠지. o'
Sess05_impro02_F011	3	'아니 진짜 보자 보자 하니까 진.'
Sess05_script04_M025	5	'o  이대로 가면 돼. 아 우린 아무일도 없는 거야. 우린 그 전 처럼 돌아가면 되는 거야. 그 사람이 죽었든 살았든    우린 사람을 친 적이 없어.'
Sess05_script04_F007	2	'그러니까.'
Sess05_impro04_F016	3	'아니 나 일 다닐 때 나 한창 아파서 일 못하 못 나가고 있었을 때    그때 자기가 병원에 와가지고 민지 살려내라고 어 그렇게 소리 소리 쳤잖아. 민지 죽으면 안돼요. 살려주세요. 의사선생님 빨리 와주세요. 저 의사에요. (이렇게 했잖아)'
Sess05_impro04_F022	3	'안 할거야?'
Sess05_script03_M033	0	'응. o  여진아 사랑한다.    정말 사랑해.'
Sess05_script03_F004	3	'아이 얼른. 꿈이 뭐야?'
Sess05_script03_F022	6	'오빠 오빠 왜 이렇게 웃겨?'
Sess05_script04_M003	5	'이씨    씨 괜히 운전해서 씨 아이 씨.'
Sess05_script06_M001	3	'이야 야 저거 봐봐 야 저 개그맨 웃기지 않아? 어?'
Sess05_script03_F016	3	'하도 불쌍하고 보잘것 없어 보여서 해준다고 그런 거지. 내가 당신처럼 어리버리한 남자를 뭐가 좋다고 결혼을 해.'
Sess05_script02_F012	3	'너무 공격적으로 생각하신 거 아닌가요? 저도 고민하고 심사숙고해서 낸 아이디언데 뭐가 문제였는지 뭐가 부족했는지 물어볼 순 있지 않나요?'
Sess05_script06_F020	6	'당신 우리 애들 잘 부탁해.    그리고 남은 시간 우리 행복하게 지내면 되잖아. 나 행복하고 싶어.    그리고 행복하게 죽고싶어. 예쁜 모습 좋은 모습만 남기고 싶어.'
Sess05_impro04_F027	3	'따라 죽을거야?'
Sess05_script05_M006	3	'음 그래 요즘 자기 영상 찍어서 올리고 이런게 유행이지. 유진씨는 어떤 거죠? 먹방?'
Sess05_script04_F012	2	'지섭씨. 사람 목숨이 달린 거잖아. 일단 찾아보자 어?    혹시 모르니까 경찰에 신고도 해보고 내 내가 (전화할게)'
Sess05_script04_M007	5	'뭐? 아무도 없다니 그게 말이 돼?    틀림없이 사람을 쳤잖아 너도 (봤잖아)'
Sess05_script03_M029	0	'야 이 이게 뭔데?'
Sess05_impro02_F020	3	'아니 얼마나 잘났으면 그런 소리를 나한테 그래? 그렇게 요리를 잘하면 당신이 해보시던가. 해 봐.'
Sess05_script01_M016	1	'마지막 하나. 제발 제발.'
Sess05_impro03_M019	1	'부장님도 전무님도 그거는 똑같으실 거예요. o  이중장부. 이중장부.'
Sess05_script06_F008	1	'악성이래. 이미 왼쪽에 70프로 정도 퍼져있고 정확한 건 가슴을 열어봐야 알겠지만 림프절과 늑막에까지 전이가 됐대.'
Sess05_script01_M020	0	'o  N  야 그만 그만 좀.'
Sess05_script03_F023	6	'o  아이 그러니까 이 젓가락 100개란게 우리들 만난지 100일 된 날이라서 준비했다는 거야?    이게 뭐야.    o'
Sess05_script06_F006	3	'잘 들어.    나 폐에 종양이 생겼대.'
Sess05_script03_M010	3	'그게 아니라 아 그 갑자기 그러니까 당연히 당황하지.'
Sess05_script01_F026	0	'아 지금 지금 지금 바로 지금 바로 나 친구들 많아. 어? (지금 바로 할게 지금)'
Sess05_impro01_F007	3	'그럼 영철이가 얼마나 그 o     아 이거 이케 환불 안 되겠지 (이거 근데 요새 뭐) 아 참.'
Sess06_impro04_F010	2	'(이프로젝트를 전) 아이 전 잘 모르겠어요. 어쨋든 조만간 징계위원회에서 잘 해명하도록 하세요.'
Sess06_script03_M018	6	'아 미숙아    그게 중요한 게 아냐. 어? 그런 건 중요한게 아니잖아. 일단 우리 입원치료 하고 수술받자.    그럼 살 수 있어.'
Sess06_impro02_M008	3	'왜요?'
Sess06_script01_M031	3	'여진아.'
Sess06_impro01_F008	3	'이 정도 괜 괜찮아. 아깐 내가 소독도 하고 그랬어.'
Sess06_impro03_F011	2	'아 들었어. 미안해.'
Sess06_script01_F031	3	'대신 프로포즈는 내가 먼저 했으니까 결혼식은 정말 멋있게 해줘야 돼? 알겠지?'
Sess06_impro01_M007	0	'그 내가 어떻게 알아. 어? 아니 원래 그 유명한 그 그 셰프들도 그 뭐냐 어 집에만 가면은 그리고 라면 먹고 막 그러는 거야. 어 빨리 약상자 어딨어? 가져와 약 발라줄게.'
Sess06_impro01_M020	3	'아이 그 나 피곤해 어? 담에 하자 어? 다음에. (어?    한번만 해줘) o  왜 이럴까 오늘 어? (왜그래?)'
Sess06_impro03_F018	3	'아들. 엄마랑 같이 김치찌개 먹을까? 오랜만에 엄마가 솜씨 발휘 좀 해볼까? 응?'
Sess06_impro01_M004	3	'어.'
Sess06_script03_M013	6	'아이 그러니까 그 저번에 그 가슴 아프다 할 때 병원 가라니까. 왜 그 동안 안 간 건데 왜? 어?'
Sess06_impro03_M011	3	'허 참. 내가 지금 김 부장 때문에 이러는 거 같아? 어? 나 지연이 때문에 그래. 어? 아니 지연이 떠나가지고 슬픈데 김 부장도 뭐라 하니까 그게 그게 속상해서 그런다고 왜 나만 나만 맨날 이렇게 당해야 되는데 어? 아니 나 진짜 아니 여자친구한테 버림받고 김 부장한테 까이고 어? 내 이러고 살아야 돼? 근데 엄만 내 말도 안 듣냐고.'
Sess06_script05_F015	3	'그야 환경단체와 지속적으로 이야기를 나누며 그게 o  (음)'
Sess06_script02_M008	4	'어 야야 시작한다 어?    오케이. 옳치 야 야 하나 맞았다.'
Sess06_impro02_F015	3	'네.'
Sess06_script02_F021	0	'내 친구 은지랑 소개팅 하고 싶다고 했지? 내가 바로 주선해줄게.'
Sess06_script03_M015	6	'아이 틀리긴 뭘 틀려.    빨리 병원 가자니까. 어?'
Sess06_script01_M010	3	'아니 그게 아니라 아이 갑자기    아 갑자기 그러니까 당황해서 그렇지 응?'
Sess06_script03_F004	0	'자 이거 받아.'
Sess06_script03_F010	1	'글쎄?'
Sess06_impro01_F006	3	'에이그 의사선생님이 약상자가 어딨는지도 몰라요?'
Sess06_script06_F017	3	'(말든가 아) 아닙니다. 하겠습니다.    사랑을 했다. o  우리가 (만나)'
Sess06_script02_M024	0	'o  진짜? 진짜 야 너 진짜다? o  야 이거 돈이 좋긴 좋네 이씨. 야 언제?'
Sess06_script03_F012	2	'화 낸다고 달라질 건 없잖아.'
Sess06_impro03_M006	3	'하 아우 김 부장 씨.'
Sess06_script06_M020	2	'하 나 아 그럼 나가 어? 당신 말고도 여기 지원자 많으니까.'
Sess06_impro02_F012	3	'근데 지금 말씀하시는게 저를 무시하시는 거잖아요.'
Sess06_script06_F005	3	'취미요?'
Sess06_script02_F015	1	'사랑하는 오빠 나 잊지마. 나 잊으면 안돼.    o  나 마침 구두를 새로 좀 사야 되는데 오빠.'
Sess06_script05_M013	3	'이번 장기 프로젝트의 핵심이 뭐죠?'
Sess06_impro03_F003	3	'응.'
Sess06_script04_F007	3	'지섭씨 o  사람하고 고라니를 구분할 정도는 아니잖아.'
Sess06_script04_M012	5	'잠깐만 그니까 우리 냉청하게 냉정하게 생각해보자 어? 어차피 사람인지 아닌지는 모르는데 그럼 그냥 가도 되는 거잖아. 어? 그럼 되는 거 아냐?'
Sess06_impro04_F013	2	'아 윤찬 대리 지금 조금 오해가 있는 거 같은데. (왜 그러)'
Sess06_script03_M020	6	'여보. 아니 왜 이래. 왜 이렇게 약한 생각해.'
Sess06_script03_F021	6	'마지막 부탁이 있어. 둘째 결혼시키고 당신도 재혼 해. 혹시나 애들 결혼 전에 재혼하면 애들 상처받을 수 있으니까 애들 결혼만 시켜줘 그리고 좋은 여자 만나. 알았지?'
Sess06_script06_M012	3	'그래서 옷이 그렇구나.'
Sess06_script05_F003	3	'조금 섭섭해서 찾아왔어요. 이번 환경단체 프로젝트에서 저를 빼고 다른 분하고 파트너를 짜셨다면서요?'
Sess06_impro04_F014	2	'아 윤찬 대리. 윤찬 대리.'
Sess06_script01_F003	3	'아아 얼른.'
Sess06_impro01_M006	3	'이 사람아. 내가 의사야. 어 딱 봐도 알아. o  약상자 가지고 와 약 상자.'
Sess06_script03_M021	6	'여보.'
Sess06_script03_M016	6	'갑자기 아버지 얘기를 왜 해.'
Sess06_script02_M002	4	'야. o  아니 친오빠한테 오지고 지리고?'
Sess06_script05_M003	3	'네 그렇게 됐습니다.'
Sess06_script05_F016	3	'아니 그래도.'
Sess06_script03_M019	6	'여보 그런 생각 하지마. 어? 자 그 지금도 안 늦었어.    일단 정리하고 병원 가자 어?'
Sess06_script01_F025	1	'오빠같은 사람하곤 이제 못 만나겠다고.'
Sess06_impro01_F024	3	'진짜 내가 저 남자 때문에 산다니까    여보 한 번만 더 말해줘. 여보.'
Sess06_script01_M016	3	'야 방금 전에 한 말은 뭔데.'
Sess06_script01_F017	3	'그게 뭔데?'
Sess06_script06_F006	3	'어 요즘은 유튜브 영상을 찍고 있습니다.'
Sess06_script01_M001	3	'천천히 먹어. 햄버거 어디 안 도망가. 여 콜라도 좀 먹고. o'
Sess06_script01_M020	3	'(다섯 음) 총 100개.'
Sess06_script03_F001	0	'뭐가 그렇게 재밌어?'
Sess06_script03_F009	1	'이미 늦었어.'
Sess06_script02_M025	3	'야 진작에 그랬어야지.    야 얼마 필요한데?'
Sess06_impro02_M002	3	'그니까 아니 그 매운맛 강하게 한 거 말고    이거 그    오일 예 어떻게 했냐고요.'
Sess06_script04_M001	3	'지금 지금 사람 친 거야? 지 지금 사람 친 거 맞지 어? 어? 맞지?'
Sess06_impro01_F005	1	'아 별거 아니야. 뭐 뭐 이런 거 갖고 그래.'
Sess06_script03_F008	1	'악성이래. 이미 왼쪽에 70프로정도 퍼져있고    정확한 건 가슴을 열어봐야 알겠지만 림프절과 늑막에까지 전이가 됐대.'
Sess06_script03_M022	6	'미숙아.'
Sess06_script04_M009	5	'그럼 뭐지? 그럼 뭐지?'
Sess06_impro01_F012	3	'아 좀 살살 좀 해줘.'
Sess06_script01_M026	3	'뭐? 야 갑자기 왜 그래?'
Sess06_impro02_M007	2	'뭐요? 뭐가요? 전 그냥 정확하게 평가를 한 건데요? 뭐 기분 나쁘신가요?'
Sess06_script01_F027	1	'대신 같이 살아야겠어.    o  자    오빠는 젓가락 줬지만 난 좋은 거 줄게.'
Sess06_impro01_M005	3	'여 별 거 아니긴 뭐 딱 봐도 아주 심각하구만 어?'
Sess06_script02_M011	1	'어 야 야 네개 맞았다. 야 이거 네개 네개 맞았어 이거. 이이 야 이거 오와 야 이거 어떡해.'
Sess06_impro03_M003	3	'하아    엄마.'
Sess06_impro04_F006	1	'그건 뭐 징계위원회 가서 직접 말하면 될 거 같아요.'
Sess06_script04_M023	5	'그러니까 너도 똑바로 들어.'
Sess06_impro03_F015	6	'형택아 울고 싶으면 울어도 돼. 이 세상에 지금 제일 슬픈 건 너니까. 근데 형택아 너랑 헤어진 여자친구도 지금 세상에서 제일 힘들 거야. 이별은 혼자만 슬픈 게 아니니까 서로 상처받아서 우는 거야. 나도 돌아가신 아빠랑 싸우고 나면 그렇게 마음이 아팠어.'
Sess06_impro04_F009	3	'난 그렇다고 말한 적은 없고요. 뭐 다만 전무님에 아이템을 추가 비용을 뭐 만드는 밑 빠진 독이라면 뭐 전무님이 좋아할 리는 없죠 네.'
Sess06_script03_F003	3	'거기에 마트 생긴지 두 달이 넘었어. 그것도 몰라?'
Sess06_script01_M023	0	'o     미안해.'
Sess06_script02_M015	3	'아이 이거 어쩌면 좋냐?'
Sess06_impro01_M025	3	'nan'
Sess06_script04_M032	5	'o  이미 늦었어 씨.'
Sess06_script04_M013	5	'(데려가야지 아니 우리) 술 마셨잖아.'
Sess06_impro02_F002	3	'아 그니까 올리브오일을 조금 넣어서 좀 맛이 맛이 조금 나는 거 같습니다. 네.'
Sess06_script02_M026	0	'1억? 1억.    그래 o  콜. 야 돈 찾으면 내가 그럼 바로 현금으로 줄게.'
Sess06_script05_M011	3	'좋은 질문이군요. 솔직히 소은씨 아이디어가 지 가장 훌륭했고 가장 높은 점수를 받았습니다. 하지만 저는 소은씨같은 스타일을 싫어해요.'
Sess06_script01_M025	3	'그치?    여진이 그 너가 생각해도 젓가락 100개는 좀 그 심했지?    미안해.'
Sess06_script01_M018	3	'유진아. 이거 봐봐. 널 위해서 선물을 준비했어.'
Sess06_script03_M009	6	'아이 지금 뭔 소리 하는 거야? 어? 어이 농담이지?'
Sess07_impro04_M023	3	'내 생각 해주는 거 고맙고 다 좋은데.'
Sess07_script03_F002	3	'고마워. 아 근데 오빠는 꿈이 뭐야?'
Sess07_impro01_F012	2	'뭐가요?'
Sess07_impro04_F006	3	'당신은 오늘 어땠어? 힘들었어?'
Sess07_script05_M014	5	'그러니까 그냥 이대로 가자 어? 나 이번에 들키면 공무원 시험도 못 봐.'
Sess07_impro03_M027	1	'징계위원회가 지금 열린다는데 이걸 (없던)'
Sess07_script03_M026	3	'어? 갑자기 왜 그래?'
Sess07_script06_M001	3	'432번 이유진씨 맞습니까?'
Sess07_impro03_F009	3	'자꾸 거기서 추가 비용이 발생한다고 돈이 많이 나오나 봐? (좀 쓸데가 많이 있나 봐)'
Sess07_script06_M004	3	'근데    이게 장점이면서도 단점이라고 음 지방대 이공계 출신에 더군다나 대학원을 나왔으니 뭐 나이도 많고 경력은 회사 생활    딸랑 3개월 빼고는 전무하고.'
Sess07_script01_M011	4	's     야 네개 맞았어 네개 야 이거 어떡할 거야. s'
Sess07_impro03_M023	2	'저 지금 방패막으로 세우실려고 하는 거잖아요. o'
Sess07_impro02_F016	6	'아 김 부장이 서류를 보여줬는데 막    했다 메.'
Sess07_impro04_F018	3	'o     아 왜.'
Sess07_script01_F005	3	'(웃기고 앉아있네 됐고) 나 드라마 봐야 되니까 꺼져.'
Sess07_impro01_M039	3	'시작합시다.'
Sess07_script02_F016	6	'미안해. 아빠는 3년동안 폐암으로 병원에 계시다가 돌아가셨어.'
Sess07_impro02_M022	1	'어.'
Sess07_script03_M014	3	'음 바다야 바다. 그 제주도 서귀포에 풍경 좋은 바다 그런거 있거든? 어 그쪽에 바다가 보이는 양지바른 땅을 사서 하얗고 웅장하게 펜션을 짓는 거야. 마당에서 바비큐 하고. o'
Sess07_script03_M030	3	'이거 어떻게 샀어? 너 돈 없잖아.'
Sess07_impro04_M028	0	'그땐 진짜 하늘이 무너지는 줄 알았다.'
Sess07_impro03_F024	2	'희대 씨가 그걸 어 어떻게 알?'
Sess07_impro02_M032	3	'그냥.'
Sess07_script03_M025	3	'그치? 그치 응 여진이 너가 생각해도 젓가락 100개는 좀 심했지?    미안해.'
Sess07_impro01_M027	2	'아 그렇게 눈대중으로 하실 거면 집에서 그냥 주부나 하시지 왜 기어나와가지고 그거 셰프한다고 (난리에요)'
Sess07_impro04_M042	3	'아니 그냥 왜 그냥 갑자기 그냥 그런 날이 있잖아. 갑자기 내가 평생을 같이 할 사람이    갑자기 죽는다라.'
Sess07_script04_M015	3	'이제 제 얘기는 끝난 거 같군요. 회의시작 10분 전입니다. 저는 소은씨에게 5분을 드렸고 소은씨는 어느정도 이해 한 거 같애요. 버려진 5분만큼 본인을 발전시키고 나중에 만납시다.    그럼 나가주시죠.'
Sess07_impro02_F009	2	'어?'
Sess07_script01_F019	3	'걱정마 나 오빠 동생이야 몰라?    나 못믿어?'
Sess07_script01_M003	4	'BTS가 오빠냐? 너보다 여섯살은 어려 (웃기고 앉아있네)'
Sess07_impro01_M031	2	'내가 인격을 자근자근 짓밟지 않게끔 만드세요 그럼.'
Sess07_script03_M016	3	'뭐? 누가 너랑 결혼한대?'
Sess07_impro04_M010	3	'그럴까?'
Sess07_impro01_F023	2	'그럼 나가세요. 아무도 안 잡는데.'
Sess07_script02_M001	3	'이야 저거 봐봐 저 개그맨 웃기지 않아?'
Sess07_impro04_F003	3	'한솔이 지금 지쳐서 자.'
Sess07_script06_F011	3	'네? 아 아뇨 없습니다.'
Sess07_script03_M022	3	'미안해.    아 그 사실 이번에도 월급을 못 받았어. 가게 사정도 어렵고 근데 우리 만난지 100일인데 선물 사주   . o'
Sess07_script01_F018	3	'어 알았어. 걱정하지마 오빠. 내가 또 입이 무겁잖아 응? 그러니까 신상 구두 (좀)'
Sess07_script05_M006	5	'그러니까 이 야밤에 돌아다니다가 내 차에 치이고 난리야 이 씨발 (진짜 지섭씨)    아 깜짝이야   .'
Sess07_script06_F016	3	'사 사랑을 했다요?'
Sess07_impro01_M038	3	'좋아요.'
Sess07_script05_M027	5	'그냥 가면 돼. 어. o  아무 일도 없던 거야.'
Sess07_impro04_M019	3	'그리고 (나 구내식당 맛있잖아) 구내식당 가면    항상 밥을 두 공기씩 먹는다. (여보)'
Sess07_impro02_F028	3	'희대야. (어 왜) 엄마는 솔직히 이제 사랑이 뭔지도 모르겠어. 아빠 간 지가 몇 년이니? 넌 몇 살이고.'
Sess07_script03_M020	3	'어서 봐봐.'
Sess07_impro01_M020	2	'제가요? o  나도 눈도 있고 나도 좋아하는 사람 이상형이라는 게 있어요.'
Sess07_impro02_M008	3	'내가 그 프로젝트 갖고 김 부장 부장실에 갔어 o  가가지고 어?'
Sess07_impro04_M022	3	'고맙네.    에혀 여보.'
Sess07_impro02_M016	3	'아 진짜 진짜 세상 사람들 다 무시해 다 나만 o  무시해.'
Sess07_impro03_M007	3	'그 문제는 없 없는 걸로 제가 마지막까지 검토는 좀 했는데 다 했거든요.(부장님)'
Sess07_script01_M030	0	'내일 날 밝으면 이제 고주홍의 시대가 열리는 거야. 이거야. 두고봐 내가 이 돈으로 세상을 깜짝 놀라게 해줄 테니까 어?'
Sess07_impro02_F025	6	'하나 몰라 o  내가.'
Sess07_script05_M031	1	'완전히 끝을 내야지.'
Sess07_script01_M025	0	'아 진짜?    이야 이게 돈이 좋긴 좋네. 언제?'
Sess07_script02_F014	6	'여보. 울 아빠 기억하지? 사고로 돌아가신 우리 아빠.'
Sess07_script06_M012	3	'그래서 그랬구나. 옷이 어 그렇구나 음.'
Sess07_impro04_M003	3	'한솔이는?'
Sess07_script03_M021	1	'어 총 100개야.'
Sess07_impro04_F036	3	'o  말로 해 말로.'
Sess07_impro04_M004	3	'왜? 왜 이렇게 일찍 자.'
Sess07_script05_M005	5	'어어 어 어어 어 죽었으면 어떡하지? 나 술 마셨는데 술 마셨는데 신고해야 되나? 아아 아냐       아아 나중에 일이 더 커질 거야. 어떡하지?'
Sess07_impro04_M044	3	'아이구 참나 진짜.'
Sess07_script01_F012	1	'어 오빠 진짜야? 어 어 여섯개 다 맞는 거 아냐? 어떡해 우리 1등? 1등? 1등?'
Sess07_script05_F002	2	'지섭씨. 일단 112에 신고하자.'
Sess07_impro04_F043	0	'o  나는 관에서도 자기랑 꼭 껴안고 죽을거야.'
Sess07_script03_F004	3	'아이 얼른.'
Sess07_script03_M007	3	'우리 여진이 꿈은 뭐야?'
Sess07_impro04_F044	3	'그리고 관에 묻힐거야.'
Sess07_script03_F014	3	'에이 셋은 낳아야지.'
Sess07_impro01_F026	3	'수석 수석이란 말 듣고 살았고 언론에서 저 많이 띄워주시는 거 알죠?    (너무 화가나서 못 참겠네요)'
Sess07_impro04_F008	1	'어?'
Sess07_impro02_M031	3	'나만 불행하고 다른 사람들 다 행복해 보여.'
Sess07_script05_F009	5	'지섭씨. o'
Sess07_script01_F006	3	'하 모르겠고 드라마 할 시간이니까 리모콘이나 좀 주실래요?'
Sess07_script05_F018	1	'저 저 저 앞에 사람 우리가 친 사람이 지나가고 있잖아.'
Sess07_impro04_F032	3	'참.'
Sess07_script01_M007	3	'개 개소리 그만 하고 보기나 해.'
Sess07_impro04_F012	1	'내 손? 아 이거? 아까 좀 요리하다 좀 다쳤어.'
Sess07_script03_F019	3	'그게 뭔데?'
Sess07_impro01_F009	3	'네.'
Sess07_impro01_M035	2	'(거 내가 다하고 있잖아요. 참나 당신이 하세요 당신이)'
Sess07_script04_F003	3	'조금 섭섭해서 찾아왔어요. 이번 환경단체 프로젝트에서 저를 빼고 다른 분하고 파트너 짜셨다면서요?'
Sess07_impro03_M006	3	'위 위쪽에서요?'
Sess07_script04_F012	3	'너무 공격적으로 생각하시는 거 아닌가요? 저도 고민하고 심사숙고해서 낸 아이디어인데 뭐가 문제였는지 뭐가 부족했는지 물어볼 수 있지 않나요?'
Sess07_impro04_M021	3	'밥은 햇반이지?'
Sess07_impro02_F013	3	'어 아들.'
Sess07_impro01_M019	2	'아 됐구요. 짬뽕은 짬뽕이다 칩시다 근데 그것도 아니고 탕수육 탕수육 이거 어떡할거예요?'
Sess07_impro01_M001	3	'아 이거 짬뽕 이거 어떻게 만든거에요 이거?'
Sess07_script06_F009	3	'예? 어째서.'
Sess07_impro01_M024	2	'(아 내가) 여기 메인셰프로 있긴 있는데 내가 돈만 버는 순간 이놈의 빌어먹을 레스토랑에서 나갈거야 내가 어?'
Sess07_script03_M017	2	'방금 전에 한다 했잖아.'
Sess07_script02_M010	6	'자 자기 지금 무슨 소리야. 야 농담이지?'
Sess07_script04_M012	2	'아니요. 기본이 부족해서 싫고 이 뜻은 심사위원 모두가 공감했습니다. 제가 말씀드리면 소은씨는 발전하는게 아니라 퇴보하게 될 거에요. 발전이란 바탕이 있어야 높아지는데 잔인한 이야기지만 소은씨는 바탕이 부족합니다. 작성 후 읽어는 보셨나요? 페이지 하나 하나마다 오타가 있었습니다. 그리고.'
Sess07_impro02_F031	6	'우리 아들만 그런 거 아니야.'
Sess07_script03_M010	3	'쉿 야    뭐 이렇게 크게 말해. 부끄럽게.'
Sess07_impro03_M019	3	'아니 부장님 부장님 그게 아니라요. 그때 분명히 저한테 말씀하셨잖아요. 거기 추가 비용으로 그거 지원 나가고 그리고 회계적으로 그거 그냥 대충 쓰자고 써가지고 그냥 맞추기만 하신다고 그때그때 저한테 말씀하셨는데 왜 갑자기. (징계위원회)'
Sess07_impro04_F002	3	'일찍 끝났네.'
Sess07_impro02_M014	3	'내 말 안 듣지?'
Sess07_script03_M004	3	'글쎄    열심히 일해서 지금 일하는 중국집 주인 되는 거?'
Sess07_impro04_M037	3	'응.'
Sess07_script05_M028	1	'뭐    뭔데.'
Sess07_impro04_M018	3	'내가 매번 집에만 오면 살이 빠져.'
Sess07_impro02_M038	3	'나 매콤하게 해줘.'
Sess07_script01_M012	1	'아싸 다섯개    제발    제발    아 어떡해.'
Sess07_impro02_F035	6	'아들. 됐고 맛있는 거 먹으면서 기분이나 풀자.'
Sess07_script03_M027	2	'하 뭔 (소리야)'
Sess07_script04_M001	3	'예 안녕하세요.'
Sess07_impro02_F032	6	'엄마만 보면 투정부리고 싶고 그랬어?'
Sess07_impro04_F007	3	'얼른 씻고 와.'
Sess07_script01_F024	3	'아이 씨 오빠. (응 오빠가) 진짜 짱이야 최고야.    아 나한텐 역시 우리 오빠가 짱이야 짱. 나 천만 원. 아니 1억만. 오빠 나 딱 1억만 주라. 응?'
Sess07_script03_M023	0	'o  N  그 그치? 이런 선물 받으니 어이가 없지?'
Sess07_script01_M024	3	'아 됐고.'
Sess07_script06_M009	3	'80점? 어어    내가 보기에는 10전도 안 되는데.'
Sess07_impro04_M016	3	'그래서 오늘 밥은 뭔데?'
Sess07_impro02_M012	3	'진짜 씨 내가 몇 달 며칠을 o  그냥 고생해서 만든건데 진짜.'
Sess07_script03_F012	3	'근데 중국집 얘기는 좀 실망스러워.'
Sess07_impro03_M011	3	'아 아니요. 아니요.'
Sess07_impro02_M013	3	'엄마.'
Sess07_impro03_F001	3	'어서와요 희대 대리.'
Sess07_impro02_M003	3	'아니라고 그런 게 있어요.'
Sess08_impro04_F009	3	'그니까 그 탄 맛이 안 나게 하려면 주방장님은 어떻게 요리를 하시는지 저한테 말씀을 해주셔야 되지 않으시겠어요?'
Sess08_script04_M016	3	'아 방금 전에 한다고 했잖아.'
Sess08_script01_M007	3	'아어 그래    요즘 자기 영상 찍어서 올리고 뭐 이런게 유행이지. 유진씨는 뭐 어떤 거죠? 먹방?'
Sess08_impro03_M025	3	'오케이.'
Sess08_script04_M013	3	'어 바다야 바다.       제주도 서귀포에 풍경 좋은 곳이 많거든? 그 쪽에 바다가 보이는 양지바른 땅을 사서 하얗고 웅장하게 펜션을 짓는 거야. 마당에서 바베큐하고.'
Sess08_script04_F005	3	'아 됐고 오빠는 내 꿈 안 궁금해?'
Sess08_impro01_M016	3	'알겠습니다. 저도 그럼 징계위원회에서 그냥 제가 하고싶은 말을 좀 할게요 그러면.'
Sess08_script03_F017	2	'알았어어.'
Sess08_script02_F004	0	'아 이거 받아.'
